volume,vw,open,close,high,low,t,trades,vwap,pre_market,after_market,symbol
53631316.0,195.2063,195.42,194.5,196.38,194.34,1706072400000,594714,,,,AAPL
54822126.0,194.7337,195.22,194.17,196.2675,193.1125,1706158800000,644526,,,,AAPL
44587111.0,193.1207,194.27,192.42,194.76,191.94,1706245200000,534165,,,,AAPL
47145622.0,191.2954,192.01,191.73,192.2,189.58,1706504400000,599513,,,,AAPL
55836970.0,188.7927,190.94,188.04,191.8,187.47,1706590800000,690705,,,,AAPL
55467803.0,185.3525,187.04,184.4,187.095,184.35,1706677200000,679844,,,,AAPL
64885408.0,185.5688,183.985,186.86,186.95,183.82,1706763600000,820977,,,,AAPL
102527680.0,184.744,179.86,185.85,187.33,179.25,1706850000000,1108465,,,,AAPL
69654320.0,187.6824,188.15,187.68,189.25,185.84,1707109200000,804748,,,,AAPL
43490759.0,188.4788,186.86,189.3,189.31,186.7695,1707195600000,530825,,,,AAPL
53438955.0,189.3803,190.64,189.41,191.05,188.61,1707282000000,596088,,,,AAPL
40962046.0,188.3032,189.385,188.32,189.535,187.35,1707368400000,521464,,,,AAPL
45155216.0,189.0056,188.65,188.85,189.99,188.0,1707454800000,544714,,,,AAPL
41781934.0,187.5914,188.415,187.15,188.67,186.79,1707714000000,585515,,,,AAPL
56529529.0,185.0421,185.77,185.04,186.21,183.5128,1707800400000,644015,,,,AAPL
54617917.0,183.6207,185.32,184.15,185.53,182.44,1707886800000,679072,,185.43,183.13,AAPL
65434496.0,182.8487,183.55,183.86,184.49,181.35,1707973200000,756083,,182.7,184.63,AAPL
49752465.0,182.7317,183.42,182.31,184.85,181.665,1708059600000,611770,,184.69,181.95,AAPL
53574453.0,181.1005,181.79,181.56,182.43,180.0,1708405200000,712335,,181.7,181.7,AAPL
41496371.0,181.9941,181.94,182.32,182.8888,180.66,1708491600000,522492,,181.55,182.98,AAPL
52284192.0,183.8372,183.48,184.37,184.955,182.46,1708578000000,613892,,,,AAPL
44926677.0,182.9876,185.01,182.52,185.04,182.23,1708664400000,549250,,,,AAPL
40867421.0,181.3213,182.24,181.16,182.76,180.65,1708923600000,615639,,,,AAPL
54318851.0,181.8192,181.1,182.63,183.9225,179.56,1709010000000,669751,,,,AAPL
48943139.0,181.1915,182.51,181.42,183.12,180.13,1709096400000,596442,,,,AAPL
136682597.0,180.6781,181.27,180.75,182.57,179.53,1709182800000,813073,,,,AAPL
73450582.0,179.0322,179.55,179.66,180.53,177.38,1709269200000,911077,,,,AAPL
81505451.0,174.8938,176.15,175.1,176.9,173.79,1709528400000,1167166,,,,AAPL
94702355.0,170.3234,170.76,170.12,172.04,169.62,1709614800000,1108820,,,,AAPL
68568907.0,169.5506,171.06,169.12,171.24,168.68,1709701200000,896297,,,,AAPL
71763761.0,169.3619,169.15,169.0,170.73,168.49,1709787600000,825405,,,,AAPL
76267041.0,171.5322,169.0,170.73,173.7,168.94,1709874000000,925213,,,,AAPL
60139473.0,172.9273,172.94,172.75,174.38,172.05,1710129600000,793618,,,,AAPL
59813522.0,172.8726,173.15,173.23,174.03,171.01,1710216000000,735065,,,,AAPL
52488692.0,171.3457,172.77,171.13,173.185,170.76,1710302400000,647120,,,,AAPL
72913507.0,173.0899,172.91,173.0,174.3078,172.05,1710388800000,806014,,,,AAPL
121752699.0,171.8002,171.17,172.62,172.62,170.285,1710475200000,771387,,,,AAPL
75604184.0,175.4587,175.57,173.72,177.71,173.52,1710734400000,866388,,,,AAPL
55215244.0,175.4779,174.34,176.08,176.605,173.03,1710820800000,636058,,,,AAPL
53423102.0,177.2239,175.72,178.67,178.67,175.09,1710907200000,641653,,,,AAPL
106181270.0,172.7231,177.05,171.37,177.49,170.84,1710993600000,1224985,,,,AAPL
71146138.0,172.0464,171.76,172.28,173.05,170.06,1711080000000,736378,,,,AAPL
54288328.0,170.7132,170.565,170.85,171.94,169.45,1711339200000,727686,,,,AAPL
57388449.0,170.323,170.0,169.71,171.42,169.58,1711425600000,684303,,,,AAPL
60263665.0,172.5879,170.41,173.31,173.6,170.11,1711512000000,670629,,,,AAPL
65671690.0,171.3942,171.75,171.48,172.23,170.51,1711598400000,648026,,,,AAPL
46240500.0,170.0696,171.19,170.03,171.25,169.475,1711944000000,676830,,,,AAPL
49297581.0,168.8967,169.08,168.84,169.34,168.2302,1712030400000,608914,,,,AAPL
47691715.0,169.8623,168.79,169.65,170.68,168.58,1712116800000,571286,,,,AAPL
53682486.0,170.1029,170.29,168.82,171.92,168.82,1712203200000,630783,,,,AAPL
42104826.0,169.6415,169.59,169.58,170.39,168.95,1712289600000,540854,,,,AAPL
37425513.0,168.6637,169.03,168.45,169.2,168.24,1712548800000,549987,,,,AAPL
42451209.0,169.1566,168.7,169.67,170.08,168.35,1712635200000,541699,,,,AAPL
49691936.0,167.9914,168.8,167.78,169.09,167.11,1712721600000,647587,,,,AAPL
91053075.0,172.6956,168.34,175.04,175.46,168.16,1712808000000,828408,,,,AAPL
101282386.0,176.3413,174.26,176.55,178.36,174.21,1712894400000,960229,,,,AAPL
73498773.0,174.1336,175.36,172.69,176.63,172.5,1713153600000,846771,,,,AAPL
73665235.0,170.0498,171.75,169.38,173.76,168.27,1713240000000,834297,,,,AAPL
50351210.0,168.9807,169.61,168.0,170.65,168.0,1713326400000,599004,,,,AAPL
43103753.0,167.3951,168.03,167.04,168.64,166.55,1713412800000,553239,,,,AAPL
68149377.0,165.1473,166.21,165.0,166.4,164.075,1713499200000,754775,,,,AAPL
48071343.0,165.9651,165.515,165.84,167.26,164.77,1713758400000,610367,,,,AAPL
49537761.0,166.5257,165.35,166.9,167.05,164.92,1713844800000,554942,,,,AAPL
48251835.0,168.4404,166.54,169.02,169.3,166.21,1713931200000,584990,,,,AAPL
50558329.0,169.4461,169.525,169.89,170.61,168.1511,1714017600000,608882,,,,AAPL
44812854.0,169.9936,169.88,169.3,171.34,169.18,1714104000000,563911,,,,AAPL
68149919.0,174.3663,173.37,173.5,176.03,173.1,1714363200000,808215,,,,AAPL
65824776.0,172.1418,173.33,170.33,174.99,170.0,1714449600000,647476,,,,AAPL
49387185.0,170.7198,169.58,169.3,172.705,169.11,1714536000000,648626,,,,AAPL
94211515.0,174.5241,172.51,173.03,173.415,170.89,1714622400000,944119,,,,AAPL
163224109.0,184.3674,186.645,183.38,187.0,182.66,1714708800000,1468505,,,,AAPL
78319667.0,181.8711,182.354,181.71,184.2,180.42,1714968000000,898763,,,,AAPL
77298571.0,182.7741,183.45,182.4,184.9,181.32,1715054400000,747518,,,,AAPL
45057087.0,182.4822,182.85,182.74,183.07,181.45,1715140800000,518609,,,,AAPL
48948972.0,184.005,182.56,184.57,184.66,182.11,1715227200000,551004,,,,AAPL
50745096.0,183.097,184.9,183.05,185.09,182.13,1715313600000,558778,,,,AAPL
71969409.0,186.2045,185.435,186.28,187.1,184.62,1715572800000,726518,,,,AAPL
52393619.0,187.1924,187.51,187.43,188.3,186.29,1715659200000,559493,,,,AAPL
70381988.0,189.6538,187.91,189.72,190.65,187.37,1715745600000,727614,,,,AAPL
52845230.0,190.1061,190.47,189.84,191.095,189.6601,1715832000000,566951,,,,AAPL
41282925.0,189.9231,189.51,189.87,190.81,189.18,1715918400000,478193,,,,AAPL
44361275.0,191.0826,189.325,191.04,191.9199,189.01,1716177600000,566908,,,,AAPL
42309401.0,192.2542,191.09,192.35,192.73,190.9201,1716264000000,502788,,,,AAPL
34648547.0,191.4301,192.265,190.9,192.8231,190.27,1716350400000,452377,,,,AAPL
51005924.0,188.1932,190.98,186.88,191.0,186.625,1716436800000,574010,,,,AAPL
36326975.0,189.7193,188.82,189.98,190.58,188.0404,1716523200000,492870,,,,AAPL
52230051.0,190.8158,191.51,189.99,193.0,189.1,1716868800000,702190,,,,AAPL
53068016.0,191.1133,189.61,190.29,192.247,189.51,1716955200000,603502,,,,AAPL
49947941.0,191.4032,190.76,191.29,192.18,190.63,1717041600000,568984,,,,AAPL
75158277.0,191.6187,191.44,192.25,192.57,189.91,1717128000000,618230,,,,AAPL
50078439.0,193.7892,192.9,194.03,194.99,192.52,1717387200000,700956,,,,AAPL
47471445.0,194.3014,194.635,194.35,195.32,193.0342,1717473600000,575318,,,,AAPL
54156785.0,195.8699,195.4,195.87,196.9,194.87,1717560000000,648283,,,,AAPL
41162753.0,195.3147,195.685,194.48,196.5,194.17,1717646400000,550122,,,,AAPL
53085712.0,195.9035,194.65,196.89,196.94,194.14,1717732800000,505958,,,,AAPL
97262077.0,194.4151,196.9,193.12,197.3,192.15,1717992000000,1115274,,,,AAPL
172116296.0,203.2083,193.65,207.15,207.16,193.63,1718078400000,1601776,,,,AAPL
198109293.0,215.2622,207.37,213.07,220.2,206.9,1718164800000,1861009,,,,AAPL
97750229.0,214.0158,214.74,214.24,216.75,211.6,1718251200000,1032968,,,,AAPL
70108898.0,212.7595,213.85,212.49,215.17,211.3,1718337600000,793743,,,,AAPL
93689100.0,216.4099,213.37,216.67,218.95,212.72,1718596800000,1034961,,,,AAPL
79943254.0,214.7342,217.59,214.29,218.63,213.0,1718683200000,919960,,,,AAPL
86095783.0,210.6223,213.93,209.68,214.24,208.85,1718856000000,1005360,,,,AAPL
246421353.0,208.4264,210.39,207.49,211.89,207.11,1718942400000,881938,,,,AAPL
80721906.0,209.3296,207.72,208.14,212.7,206.59,1719201600000,916151,,,,AAPL
56280868.0,209.6841,209.15,209.07,211.38,208.61,1719288000000,621193,,,,AAPL
66213186.0,213.1448,211.5,213.25,214.86,210.64,1719374400000,769103,,,,AAPL
49772707.0,213.9138,214.69,214.1,215.7395,212.35,1719460800000,644397,,,,AAPL
82538718.0,212.5585,215.77,210.62,216.07,210.3,1719547200000,729911,,,,AAPL
60402929.0,215.5066,212.09,216.75,217.51,211.92,1719806400000,784845,,,,AAPL
58046178.0,219.2005,216.15,220.27,220.38,215.1,1719892800000,689998,,,,AAPL
37269801.0,220.6593,220.0,221.55,221.55,219.03,1719979200000,566783,,,,AAPL
59517108.0,224.9718,221.65,226.34,226.45,221.65,1720152000000,767413,,,,AAPL
59085861.0,226.3635,227.09,227.82,227.85,223.25,1720411200000,790096,,,,AAPL
48013382.0,228.2164,227.93,228.68,229.4,226.3721,1720497600000,651066,,,,AAPL
62627687.0,231.6614,229.3,232.98,233.08,229.25,1720584000000,782526,,,,AAPL
64456867.0,228.4586,231.39,227.57,232.39,225.77,1720670400000,889306,,,,AAPL
53046527.0,230.9577,228.92,230.54,232.64,228.68,1720756800000,706283,,,,AAPL
62623152.0,234.9027,236.48,234.4,237.23,233.09,1721016000000,822674,,,,AAPL
41184278.0,234.3335,235.0,234.82,236.27,232.33,1721102400000,623962,,,,AAPL
57345884.0,228.8407,229.45,228.88,231.4599,226.64,1721188800000,811104,,,,AAPL
66034585.0,225.1554,230.28,224.18,230.44,222.27,1721275200000,844626,,,,AAPL
49151453.0,224.7259,224.82,224.31,226.8,223.275,1721361600000,612830,,,,AAPL
48201835.0,224.9473,227.01,223.96,227.78,223.09,1721620800000,704897,,,,AAPL
39960260.0,225.0215,224.365,225.01,226.94,222.68,1721707200000,551688,,,,AAPL
61777576.0,219.0689,224.0,218.54,224.8,217.13,1721793600000,816144,,,,AAPL
51391199.0,218.1084,218.93,217.49,220.85,214.62,1721880000000,737642,,,,AAPL
41599345.0,217.9018,218.7,217.96,219.49,216.01,1721966400000,608588,,,,AAPL
36284528.0,218.1352,216.96,218.24,219.3,215.75,1722225600000,604722,,,,AAPL
41493840.0,218.4136,219.19,218.8,220.325,216.12,1722312000000,584354,,,,AAPL
50036262.0,222.3356,221.44,222.08,223.82,220.63,1722398400000,668901,,,,AAPL
62477496.0,219.4531,224.37,218.36,224.48,217.02,1722484800000,876127,,,,AAPL
105568560.0,221.8938,219.15,219.86,225.6,217.71,1722571200000,1132553,,,,AAPL
119517900.0,207.8008,199.09,209.27,213.5,196.0,1722830400000,1661546,,,,AAPL
69579488.0,206.7392,205.3,207.23,209.99,201.07,1722916800000,921950,,,,AAPL
63516417.0,210.6883,206.9,209.82,213.64,206.39,1723003200000,741724,,,,AAPL
46801649.0,212.6165,213.11,213.31,214.2,208.83,1723089600000,628771,,,,AAPL
42201646.0,215.1999,212.1,216.24,216.78,211.97,1723176000000,589469,,,,AAPL
38028092.0,217.5465,216.07,217.53,219.5099,215.6,1723435200000,602530,,,,AAPL
44155331.0,220.8758,219.01,221.27,221.89,219.01,1723521600000,553265,,,,AAPL
41948574.0,221.5105,220.57,221.72,223.03,219.7,1723608000000,568518,,,,AAPL
46398713.0,224.5505,224.6,224.72,225.35,222.76,1723694400000,590574,,,,AAPL
44338440.0,225.4305,223.92,226.05,226.8271,223.6501,1723780800000,562637,,,,AAPL
40687813.0,224.8579,225.72,225.89,225.99,223.04,1724040000000,606363,,,,AAPL
30299033.0,226.5299,225.77,226.51,227.17,225.45,1724126400000,498797,,,,AAPL
34765480.0,226.4461,226.52,226.4,227.98,225.05,1724212800000,506656,,,,AAPL
43673321.0,225.4771,227.79,224.53,228.34,223.9,1724299200000,586188,,,,AAPL
38647250.0,226.581,225.6589,226.84,228.22,224.33,1724385600000,555153,,,,AAPL
30599408.0,226.0636,226.76,227.18,227.28,223.8905,1724644800000,565403,,,,AAPL
35934559.0,227.7927,225.995,228.03,228.85,224.89,1724731200000,491852,,,,AAPL
37737167.0,227.4243,227.92,226.49,229.86,225.68,1724817600000,563158,,,,AAPL
51906297.0,230.9934,230.1,229.79,232.92,228.88,1724904000000,723145,,,,AAPL
52988670.0,228.9147,230.19,229.0,230.4,227.48,1724990400000,594157,,,,AAPL
50175516.0,223.7969,228.55,222.77,229.0,221.17,1725336000000,813602,,,,AAPL
43840196.0,219.9662,221.66,220.85,221.78,217.48,1725422400000,679980,,,,AAPL
36615398.0,223.0951,221.625,222.38,225.48,221.52,1725508800000,588073,,,,AAPL
48423011.0,221.6372,223.95,220.82,225.24,219.77,1725595200000,663965,,,,AAPL
67179965.0,219.3818,220.82,220.91,221.27,216.71,1725854400000,945464,,,,AAPL
51591033.0,219.5811,218.92,220.11,221.48,216.73,1725940800000,684935,,,,AAPL
44587072.0,221.236,221.455,222.66,223.09,217.89,1726027200000,609494,,,,AAPL
37497490.0,222.3956,222.5,222.77,223.55,219.82,1726113600000,556916,,,,AAPL
36766619.0,222.9215,223.58,222.5,224.04,221.91,1726200000000,541883,,,,AAPL
59357427.0,215.9366,216.54,216.32,217.22,213.92,1726459200000,870760,,,,AAPL
45519339.0,216.194,215.75,216.79,216.9,214.5,1726545600000,651444,,,,AAPL
59894928.0,220.4476,217.55,220.69,222.71,217.54,1726632000000,833014,,,,AAPL
66781315.0,228.3978,224.99,228.87,229.82,224.63,1726718400000,808546,,,,AAPL
317079888.0,228.9173,229.97,228.2,233.09,227.62,1726804800000,971913,,,,AAPL
54090023.0,227.0255,227.34,226.47,229.45,225.81,1727064000000,693311,,,,AAPL
43556068.0,227.2501,228.645,227.37,229.35,225.73,1727150400000,519573,,,,AAPL
42308715.0,225.8624,224.93,226.37,227.29,224.02,1727236800000,564630,,,,AAPL
36635707.0,227.2807,227.3,227.52,228.5,225.41,1727323200000,433164,,,,AAPL
34003467.0,228.1279,228.46,227.79,229.52,227.3,1727409600000,504107,,,,AAPL
54793391.0,232.0056,230.04,233.0,233.0,229.65,1727668800000,710084,,,,AAPL
63235048.0,225.9759,229.52,226.21,229.65,223.74,1727755200000,832119,,,,AAPL
32880605.0,226.0517,225.89,226.78,227.37,223.02,1727841600000,504717,,,,AAPL
34044158.0,225.0086,225.14,225.67,226.805,223.32,1727928000000,516347,,,,AAPL
37345098.0,225.8887,227.9,226.8,228.0,224.13,1728014400000,558162,,,,AAPL
39505354.0,223.2342,224.5,221.69,225.69,221.33,1728273600000,607240,,,,AAPL
31855693.0,225.0548,224.3,225.77,225.98,223.25,1728360000000,495518,,,,AAPL
33591091.0,228.3401,225.23,229.54,229.75,224.83,1728446400000,519279,,,,AAPL
28183544.0,228.5592,227.78,229.04,229.5,227.17,1728532800000,446857,,,,AAPL
31759188.0,228.0176,229.3,227.55,229.41,227.34,1728619200000,485460,,,,AAPL
39882085.0,230.7772,228.7,231.3,231.73,228.6,1728878400000,580529,,,,AAPL
64748367.0,234.795,233.61,233.85,237.49,232.37,1728964800000,827529,,,,AAPL
34082240.0,231.1082,231.6,231.78,232.12,229.84,1729051200000,551097,,,,AAPL
32974310.0,232.0782,233.43,232.15,233.85,230.52,1729137600000,487629,,,,AAPL
45831472.0,235.2165,236.18,235.0,236.18,234.01,1729224000000,562501,,,,AAPL
36254470.0,235.9588,234.45,236.48,236.85,234.45,1729483200000,538692,,,,AAPL
38846578.0,234.9316,233.885,235.86,236.22,232.6,1729569600000,489180,,,,AAPL
52286979.0,231.1276,234.08,230.76,235.144,227.76,1729656000000,722059,,,,AAPL
31109503.0,230.1026,229.98,230.57,230.82,228.41,1729742400000,490815,,,,AAPL
38602304.0,231.6647,229.74,231.41,233.22,229.57,1729828800000,551679,,,,AAPL
36087134.0,233.5569,233.32,233.4,234.73,232.55,1730088000000,557146,,,,AAPL
35413047.0,233.5947,233.1,233.67,234.325,232.32,1730174400000,484093,,,,AAPL
47060257.0,230.8804,232.61,230.1,233.47,229.55,1730260800000,593651,,,,AAPL
64370086.0,226.6453,229.34,225.91,229.83,225.37,1730347200000,767895,,,,AAPL
